Region,Rainfall,Temperature,Soil_Moisture,Soil_pH,Nitrogen,Phosphorus,Potassium,Irrigation,Crop_Area,Fertilizer,Pesticide,Sunlight,Humidity,Altitude,Wind_Speed,Groundwater,Crop_Diversity,Mechanization,Yield_Variance,Avg_Yield,Date
Kerala,1735.5803323264388,26,67.06201128846344,5.8,88.23181106460102,37.55014267931325,42.21667133738037,72.4800736137369,2492.491792722641,210,13,6.5,78.80193964013831,-527.4717551937891,5,9.998761248170892,0.8,0.617572387741191,0.2155666639400405,3.888125143668472,2023/04/01
Kerala,1844.534784135418,26,64.3479928816006,5.8,88.04413471659646,43.990049065927636,42.01075877655681,71.57445335773747,3116.088452656701,210,13,6.5,76.09802665049925,-490.64432468834434,5,8.104159729009876,0.8,0.582244380204083,0.19524027960784962,3.8541302982653938,2023/04/01
Himachal Pradesh,1305.3645339956188,,49.94682952861378,6.5,55.33028574887189,25.799688307175707,32.00125227535013,52.05764331798173,2036.72986554567,140,7,7,65.16783703809304,1254.5644143709314,6,10.209817618352083,0.75,0.6643651248674144,0.15120757607423757,3.287371266028457,2023-04-01
Chhattisgarh,1310.5776018721717,26,60.33374259711623,6.4,80.0785543758023,,40.25080070153898,58.57748071866464,4230.797254715875,175,9,7.5,80.7731595953552,186.73805789614266,7,14.063963776802073,0.72,0.5831370384170558,0.21552693037858547,3.953879542267695,2023-04-01
West Bengal,1340.126934574738,25,59.05246506623607,6.5,76.57546459922717,36.6576513914285,39.10118034992415,84.55441993359138,4430.2185016555995,190,11,7.5,,110.56886711839661,6,15.59662433784293,0.72,0.6531977197816845,0.18565438015196653,4.133770238910489,03/01/2023
Kerala,1845.2172015543276,26,58.47434897493873,5.8,89.39625529785837,40.83542556371056,44.36615951596974,66.33115093270648,3021.9800945572483,210,13,6.5,77.96379382193675,-473.29011667754673,5,8.615386186629753,0.8,0.629325336899572,0.20869188388419302,3.9430115353987447,2023/04/01
Tamil Nadu,801.4040056294276,29,44.06718137797644,7.0,69.1831282126687,34.168472138415794,36.72586950939594,92.22821779341686,969272.9961404555,200,12,9,67.01745291939572,214.28890080322768,9,11.180742975623785,0.7,0.7696170393352546,0.16216384147341753,3.7859874336506865,2023-04-01
Gujarat,647.8144425999741,29,35.19688487390572,14.5,58.65136379524127,27.319460583937428,34.58718502412829,59.39666281132366,3503.9490385938734,150,8,9,53.17643744833978,201.7433394913049,13,23.19636676369762,0.58,0.7205823061202996,0.2833861772073692,2.813933846078899,2023-03-01
Chhattisgarh,1310.503396945869,26,60.393711207080635,6.4,79.96443407910024,,43.702937526777994,59.40892937920849,4499.899087126171,175,9,7.5,76.11777896472788,199.08474491390433,7,13.727849926929162,0.72,0.6110471585067698,0.20160231002599177,3.75421442760892,2023-04-01
punjab,676.250114546749,,44.30095081995264,seven.two,76.83189826324627,39.50687855036425,47.90037926323221,95.96298457984793,4386.8727274611965,9999,12,8 hours,59.74680750057477,274.9883344389315,10,15.412180289946653,75%,0.8632274722912667,0.15523225511094885,4.3615276383807915,01/01/23
Punjab,646.0684628638995,24,43.09262477795177,7.2,80.45860519591517,39.90327019620876,46.48422392850133,90.16472043972432,4138.196321182167,9999 INR,12,8h,57.7787046296504,234.13486720616638,10,15.960873848892925,0.75,0.8067531021014371,0.15002500266032992,4.1861322191853425,2023-01-01
Madhya Pradesh,818.3474431163175,27,43.711388546518954,6.9,,31.07799658856304,37.200162629666764,66.30288949166928,4965.726013361791,170,9,8,62.19564523084207,281.38331526553446,10,17.16870258883872,0.62,0.6460210697864142,0.19157231875141834,3.8870657540072666,01-03-23
Uttarakhand,,22,55.78091345564989,6.4,62.44851238929954,30.0190411951588,34.56925013635351,53.55120682771135,2248.5443601035286,price not available,8,7.2,65.99314493505098,1092.6958229362367,7,13.380645665638164,0.76,0.6574919582001679,0.17695432768072578,3.625706189822432,2023-04-01
punjab,625.757661137083,,44.79469800326485,seven.two,74.56858460229492,39.23880819053505,43.78081906519322,89.91787690910112,3910.755669095011,9999,12,8 hours,61.13182896881453,255.0863533486316,10,15.402060154655803,75%,0.8134604761670379,0.14374524563461144,5.218366531898245,01/01/23
Andhra Pradesh,992.2052693330298,28,46.00430666755321,6.9,61.46051024260919,34.08340650823105,39.05395230169171,76.94678795739317,3901.123933627328,185,10,8.5,66.89540943395511,153.55028424758925,9,18.270463581639284,0.68,,0.19410505185177931,4.308727782419952,01-Apr-2023
Odisha,1213.142915672781,27,51.560299006814176,6.6,77.27567529282844,36.41992870618325,870.8629841094817,72.716938349987,4204.0679902105985,180,10,7.8,78.07241389720696,124.4423902237883,8,15.142812089637056,0.7,0.6464353938122739,0.2380829483738991,4.033269336414417,2023-04-01
Haryana,544.6444275996502,25,,7.5,80.35464708618059,38.73290194274035,42.6648456908055,86.76764734479977,4011.400443815119,210 USD,eleven,8.2,61.20004992960316,220.89266297789496,11,13.523581519305415,0.7,0.8760575298566892,0.1820972196326705,4.021426838138659,2023/02/01
Uttarakhand,,22,53.384177384665115,6.4,64.67534711762927,32.04341158398131,30.490254180061754,55.08819251706467,2028.8910301096264,price not available,8,7.2,71.56146518367918,1064.5539547778853,7,12.472929827888033,0.76,0.6891543567739075,0.17347715756623372,3.072663791875207,2023-04-01
Gujarat,617.001151422917,29,35.27711276523678,14.5,52.804889416869116,27.982709727241446,32.725552585060335,62.29666781496593,3611.6877064195432,150,8,9,48.65800129789874,206.34218007545508,13,21.397799220520973,0.58,0.7113294386375095,0.28475306461208955,3.039985542489701,2023-03-01
Punjab,668.000811974103,24,43.11110286269034,7.2,74.15974293414861,39.425478764455,45.63114681318474,92.73648890533987,4240.685299812049,9999 INR,12,8h,61.2358017680675,248.16932646722128,10,14.93438521166531,0.75,0.8260001494551543,0.15204989575651523,4.309436761881694,2023-01-01
Telangana,834.3400060060383,29,41.40569466331465,7.1,63.80334182152164,33.714453553829074,33.95947110365065,67.68492301992003,3984.7518649249287,170,9,8.7,59.196250885490855,280.99498617211447,10,23.166170131868366,0.63,0.6699858921530683,,3.522621242747488,2023-04-01
Assam,2033.1339277325014,25,66.93504651405098,5.5,90.27945778187858,44.20151542041721,50.4240360920125,,3261.450176212142,200,11,6,88.18752985342297,78.31240382162886,5,11.614401491544266,0.78,0.5205408711484066,0.1787709141065487,3.700394167245859,2023-04-01
Jharkhand,1023.2535937441634,26,51.71944689566461,6.7,62.825124470106545,35.365443303869185,37.508073664092066,56.37568175396969,3533.5920528651545,160,9,7.8,63.15404733182072,249.49517379098927,fast,18.51659048889632,0.66,0.6325516816375409,0.2475495077703815,3.4385306339587776,2023-04-01
Bihar,1109.5972764189871,26,56.5417012709194,6.7,71.2608697064964,36.674056435316785,39.309555647894705,74.34374952907572,5236.0877661966315,175,,7.8,74.37200976137355,125.40199980801738,7,15.27558167846826,0.68,0.5964117042025341,0.23091946474443115,3.6671505660177717,2023/03/01
Kerala,1776.8910614058464,26,60.491346087534815,5.8,83.02687829897208,42.08701698665334,42.75210458475415,71.75709799143483,3029.79909377747,210,13,6.5,78.72126624060472,-501.16318498542694,5,10.288878168371529,0.8,0.635265939628591,0.20075849484254815,3.807373357054618,2023/04/01
Punjab,637.6729415534699,24,46.96287079525703,7.2,77.19614725033311,42.05538770133546,46.791722314992576,101.29072096971447,4257.369710939046,9999 INR,12,8h,56.134219876170974,251.43813693089788,10,13.943413053724345,0.75,0.9103550574996295,0.15951409002837819,4.504670657534006,2023-01-01
Andhra Pradesh,818.8653912936941,28,44.03484097068296,6.9,69.18389267940394,34.807614345984256,37.02473305402755,78.1050575921314,4050.8432878770404,185,10,8.5,65.07201749101662,149.93806506240728,9,16.532635241908213,0.68,,0.19115207681707347,3.8849531999381357,01-Apr-2023
Kerala,1850.5558516612984,26,66.57275130299237,5.8,83.15532149146694,43.77438011293407,42.2828267647762,74.56987989326522,3293.2556738424055,210,13,6.5,82.67127555957805,-496.4031951453056,5,9.084120621496753,0.8,0.5862639625078863,0.20187228130441395,3.8568320482765217,2023/04/01
Tamil Nadu,768.8138431472381,29,39.90016645647101,7.0,66.69207874449286,31.703868859690566,37.02293395044934,91.34714399064626,1028677.5922198438,200,12,9,66.6090102181426,200.05992591128322,9,11.288945836788013,0.7,0.7079459627630301,0.16243316535295788,3.9198939448797314,2023-04-01
Jharkhand,1139.753362090374,26,54.646551357892264,6.7,70.72048588462461,33.473277739386,35.564355330981385,57.32025929717878,3903.8346383110606,160,9,7.8,69.16396323312955,233.5525355760673,fast,17.26288989093184,0.66,0.5827547861030458,0.2555405337535464,3.4170085812424826,2023-04-01
Chhattisgarh,1315.0037220756726,26,57.576192013969354,6.4,77.54981040523876,,45.20455701749746,58.02064240732968,4200.907272797924,175,9,7.5,81.31303284736828,199.09770105631546,7,15.088285348308807,0.72,0.5947667446055739,0.20562017680800354,3.577932622421156,2023-04-01
Haryana,639.5374849850749,25,,7.5,80.14219714551952,37.345749823602524,39.992091785395154,86.08262156431414,3955.9867830389994,210 USD,eleven,8.2,63.619888982791196,228.35357510807827,11,14.42757871568261,0.7,0.8094430235104582,0.17067661726817182,4.011373857548414,2023/02/01
Uttarakhand,,22,54.14324320313609,6.4,63.320034950766335,33.109795435432005,36.912622044867575,57.217011026032736,2157.9905664189077,price not available,8,7.2,68.58118591596515,999.6614451658442,7,12.368660290969428,0.76,0.6754655181056032,0.16397114098117535,3.183603907519693,2023-04-01
Jharkhand,1100.9041852951163,26,50.88190388784109,6.7,64.14960391774854,35.082559687433466,37.28415205707778,52.142237240457156,3344.916267513318,160,9,7.8,71.15942856209388,237.66120250475882,fast,17.124035031844592,0.66,0.6023059094032425,0.21223346713004532,3.585063915419021,2023-04-01
Haryana,638.1617481433212,25,,7.5,76.1567004432014,40.29392946424664,41.42927254232184,89.80821616644334,4244.230188587163,210 USD,eleven,8.2,55.50311180079546,251.46914405706394,11,13.35619724081933,0.7,0.747909025263299,0.181107926538329,4.0748339916224054,2023/02/01
Rajasthan,-50.05957973675569,30,31.847624912224905,8.0,46.91787631097918,25.000142777565163,26.78183397587573,39.93227488728955,3770.966405771388,140,8,,42.43247409480204,297.0150290565111,15,24.464291447259274,0.5,0.6297294490360951,0.3017555829848902,2.536400403586881,2023.03.01
Assam,2074.2199881234587,25,61.67982856047583,5.5,89.42790984283779,45.88837082456139,45.892935627639645,,3345.402988311731,200,11,6,91.22547338112534,79.88702162232096,5,11.426662720207736,0.78,0.5650981910713481,0.1956319612943961,3.718751272241018,2023-04-01
Uttarakhand,,22,51.78534273137854,6.4,65.95600279668936,31.34498905900132,32.896432474683714,55.89745820780411,2302.78657223119,price not available,8,7.2,66.47352664977815,1094.9927509925535,7,11.403767896854255,0.76,0.6381864758041585,0.1765542822188767,3.812267624695277,2023-04-01
Rajasthan,-47.688939161452424,30,30.44061495177204,8.0,47.9656868202024,24.006482400289677,30.89759023369787,41.0313248883791,3419.7145021802394,140,8,,38.56186523478311,318.94048501998554,15,23.64253879660015,0.5,0.5599937467699677,0.30402095966514575,2.613743516489011,2023.03.01
Assam,1981.0295928003495,25,68.29993653809005,5.5,95.22094024040219,44.77154345639897,45.29024740506217,,3424.0454665782886,200,11,6,85.4772936578678,82.30780452626757,5,12.135621473956439,0.78,0.4926133011843753,0.17481703364612458,3.7488864104339794,2023-04-01
Maharashtra,773.2657075815184,120,37.64552315557786,6.5,63.3476327204052,32.724878000409724,36.99347039408223,58.20015256462496,4642.385330191157,160,9,8.5h,61.40072489015552,383.9034393353656,12,18.424076237264508,0.6,0.6121648693116554,0.252911786568271,3.0725222280814295,"March 1, 2023"
punjab,630.724243621266,,45.18818387035785,seven.two,78.16243905646255,42.328976515989744,45.26706639811845,95.64059038315074,4221.462319603248,9999,12,8 hours,58.8672395166512,260.5055373444025,10,14.81185918557094,75%,0.7585696976905358,0.1579561708728029,4.674507653402133,01/01/23
Uttarakhand,,22,55.23127066112668,6.4,60.65573112088714,28.82763780812851,32.66218290627057,59.41145456937931,2171.428982868346,price not available,8,7.2,67.30984543261154,907.5731913335919,7,11.317695925002495,0.76,0.6648638904686208,0.1761523698498127,3.4312624511047796,2023-04-01
Uttarakhand,,22,57.31682231146674,6.4,58.55797298245448,31.29068008188155,36.78162394187362,56.994858511534055,2197.0779113960293,price not available,8,7.2,68.22190475271971,991.402367742485,7,12.325285762607894,0.76,0.6423328957603934,0.17650832933945954,3.064577291213812,2023-04-01
Karnataka,726.8691461119276,27,41.32575868614404,6.8,61.05318099018676,31.76373584106616,33.06381439452493,62.21872032322186,3984.1786191024407,165,9,8.5,60.20019673055927,521.4003241033722,11,,0.65,0.7473458707634728,0.2082102961223649,3.5188279754677168,04/01/23
Kerala,1862.1904698970322,26,62.47962846598861,5.8,88.33381223646144,41.75148933052956,46.91190291320881,74.99735390283053,3022.008267300695,210,13,6.5,74.36950271955398,-471.93963764879624,5,9.873542346279919,0.8,0.5778211521574887,0.1978293115964761,3.6292843129533456,2023/04/01
Bihar,1143.7328792710218,26,56.19195483626446,6.7,69.01585401850619,36.25997265044987,40.14334133845567,72.0685394526853,4796.272178543567,175,,7.8,70.75269640505859,114.22814016699571,7,15.546509609665922,0.68,0.5392253220857878,0.22599854710544004,3.778642243869244,2023/03/01
Andhra Pradesh,891.6753374673585,28,49.70847452914816,6.9,60.489805549607524,35.27176232781369,34.04315898694067,76.36003073717929,4106.978702138051,185,10,8.5,65.4517015744846,154.11387658877427,9,15.83225002462735,0.68,,0.18982685935053484,3.8424816194915343,01-Apr-2023
Jharkhand,1029.662264548928,26,51.73007927436194,6.7,71.0013046783286,33.80923781813179,36.45997751523242,56.23671676450748,3542.236879122391,160,9,7.8,67.13847570203984,237.98857432951147,fast,16.446431364982438,0.66,0.6412125464364807,0.24265701810272336,3.0843561414952654,2023-04-01
Bihar,1030.4278773632145,26,53.65115352091314,6.7,66.2898550218905,33.562151927574604,35.7011101973176,67.39611370764544,5325.217374551278,175,,7.8,70.29036299345151,119.46940041519163,7,16.15184538946988,0.68,0.6295347917426406,0.24776592113682527,3.7943167335225394,2023/03/01
Tamil Nadu,765.9561925111695,29,38.29263274402632,7.0,70.80727150695247,36.14420330906536,34.52559383981571,82.30024468293274,969874.9042800094,200,12,9,60.427969661615094,198.5820895693012,9,12.147807489538998,0.7,0.7600273547734482,0.1538406160403089,4.285409025942616,2023-04-01
Gujarat,609.5715768607847,29,32.250743410154946,14.5,59.50606731367217,27.40835608004094,33.28510567785439,59.853654210874346,3520.8809393626425,150,8,9,54.6954542766683,188.9972218533465,13,21.247840859417813,0.58,0.6740976665112554,0.28615640734234093,2.974320410293973,2023-03-01
Uttarakhand,,22,55.875068770652554,6.4,60.37722132416176,30.093491289635736,35.20720874377052,47.437802760693764,2353.4012119554272,price not available,8,7.2,69.53803291920075,913.7663623158157,7,11.65725922859534,0.76,0.6729433616540192,0.17143902306814374,3.148532046957542,2023-04-01
Haryana,594.6333522530346,25,,7.5,72.96362807370076,40.726699712762,41.86900851105116,88.73385861099946,3809.2083099838214,210 USD,eleven,8.2,59.9269901499278,247.72724476236158,11,13.191792282398424,0.7,0.8299844773573956,0.17634946697326834,3.78042157479319,2023/02/01
Uttarakhand,,22,53.26861639580579,6.4,65.60830811258768,32.163072569999436,32.26741863472537,52.824481666350856,2344.259234125354,price not available,8,7.2,72.03624418172798,941.8807114556248,7,11.931966512909325,0.76,0.6384911989790453,0.15261437054672633,3.4223491910385286,2023-04-01
West Bengal,1419.2247756898641,25,54.77202714445131,6.5,73.33601311834309,36.300354854546704,40.72129207377833,82.52077973884984,4757.472801806748,190,11,7.5,,96.33877029321557,6,15.337031248346443,0.72,0.6409333774247642,0.17638315564497759,3.995388128636519,03/01/2023
Jharkhand,1137.2681406545225,26,58.37451848549608,6.7,65.5933487352745,31.265225559709943,37.13490235525613,53.968261374553826,3492.5478681033974,160,9,7.8,69.9143995161096,244.43479049745685,fast,16.616222298432007,0.66,0.606549818629253,0.2295813671694111,3.56347163376077,2023-04-01
Assam,1968.1950728609297,25,72.20308223613854,5.5,87.51130290491457,43.89757541691853,48.99024585497509,,3245.4944238353496,200,11,6,84.14727547643867,77.8210194846887,5,10.995826022299834,0.78,0.529202374363094,0.1790029177451078,3.713492199025664,2023-04-01
Maharashtra,623.514269822124,120,37.927502152383795,6.5,52.38502983726988,29.4136078518513,32.5525030915191,60.2448627406357,4785.229913511065,160,9,8.5h,59.58927394352677,416.43608288510495,12,17.751281069346803,0.6,0.6413682786598669,0.2309375967966768,3.3744365655381583,"March 1, 2023"
West Bengal,1403.4295729694006,25,58.62958145486675,6.5,77.92226170421735,37.68115822150825,41.54464292027878,84.04008185112684,5019.72910248274,190,11,7.5,,107.17381786987765,6,12.817416914919662,0.72,0.6291338071084558,0.1665134654560849,4.128576179054307,03/01/2023
Uttar Pradesh,936.3895161941384,26C,51.2229279719497,6.8,67.76936493691375,36.88956685975256,41.379198834947196,73.39269639384489,4888.733004136005,one eighty,10,7.5,62.38070841021171,148.0344034614563,8,18.565039989079395,0.65,0.6949634216745906,0.21608762071022192,,02-01-2023
